,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
122,Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,32.599999999999994,0.19999999999999996,4.3999999999999995,3.8,16.5,0.0,0.0,5,ARI
123,Eric Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,1.9,1.9,5.3,0.0,0.0,2,NYG
124,Eric Saubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,7.3999999999999995,0.9,0.0,4,SEA
125,Erick All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999,4.799999999999999,0.0,0.0,1,CIN
126,Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799999999999997,11.799999999999999,79.89999999999999,0.0,0.0,5,DEN
127,Feleipe Franks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1,ATL
128,Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,12.0,162.9,2.0,0.0,8,NOR
129,Gardner Minshew II,26.499999999999996,41.599999999999994,252.59999999999997,1.2999999999999998,0.8999999999999999,2.8999999999999995,1.9999999999999998,5.299999999999999,0.0,0.0,0.0,0.0,0.0,0.7,3,KAN
130,Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,27.599999999999998,301.3,2.2,1.0,8,NYJ
131,Geno Smith,110.89999999999999,151.6,1136.5,5.1,4.1,14.5,10.899999999999999,47.2,0.3999999999999999,0.0,0.0,0.0,0.0,3.8,8,LVR
132,George Holani,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,8.0,0.0,0.7,0.7,-0.7,0.0,0.0,2,SEA
133,George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.299999999999997,27.099999999999998,424.2,0.7999999999999999,0.0,7,SFO
134,George Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,1.1999999999999997,0.0,21.0,11.499999999999998,181.29999999999998,0.8999999999999999,0.0,5,DAL
135,Grant Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699999999999999,4.8999999999999995,68.8,0.7,0.0,6,PHI
136,Greg Dortch,0.0,0.0,0.0,0.0,0.0,0.0,2.3,15.600000000000001,0.0,10.3,9.0,89.4,0.0,0.8,8,ARI
137,Hassan Haskins,0.0,0.0,0.0,0.0,0.0,0.0,10.5,33.1,0.29999999999999993,2.8,2.8,45.1,0.9,0.6,6,LAC
138,Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,17.6,162.7,0.9,0.0,8,NWE
139,Hunter Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8,14.400000000000002,0.0,0.0,4,JAX
140,Hunter Luepke,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,3.3999999999999995,0.0,4.699999999999999,2.5999999999999996,10.3,0.0,0.0,7,DAL
141,Ian Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.29999999999999993,0.8999999999999998,0.0,0.0,1,LVR
142,Isaac Guerendo,0.0,0.0,0.0,0.0,0.0,0.0,35.0,145.6,2.0,9.2,9.2,112.60000000000001,0.0,0.0,5,SFO
143,Isaiah Davis,0.0,0.0,0.0,0.0,0.0,0.0,17.3,95.4,0.7,8.1,5.999999999999999,48.3,0.6,0.0,6,NYJ
144,Isaiah Likely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,9.9,101.5,2.5,0.3999999999999999,6,BAL
145,Isiah Pacheco,0.0,0.0,0.0,0.0,0.0,0.0,38.5,131.9,0.0,6.0,3.7,18.3,0.0,0.0,5,KAN
146,J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,33.699999999999996,150.39999999999998,2.1999999999999997,5.199999999999999,4.199999999999999,23.2,0.0,0.0,5,DEN
147,Ja'Lynn Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.7999999999999999,4.1,0.29999999999999993,0.0,6,NWE
148,Ja'Marr Chase,0.0,0.0,0.0,0.0,0.0,0.0,1.6,16.1,0.0,61.5,42.5,557.8,4.6,0.0,8,CIN
149,Ja'Tavion Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.8999999999999995,49.3,0.29999999999999993,0.0,6,CAR
150,Jacob Cowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1,SFO
